,Company name,"Street, no., building etc, line 1",City,Country,"NACE Rev. 2
Core code (4 digits)","Operating
revenue
(Turnover)
m EUR
2017","Operating
revenue
(Turnover)
m EUR
2016","Operating
revenue
(Turnover)
m EUR
2015","Operating
revenue
(Turnover)
m EUR
2014","Operating
revenue
(Turnover)
m EUR
2013","Operating
revenue
(Turnover)
m EUR
2012","Operating
revenue
(Turnover)
m EUR
2011","Operating
revenue
(Turnover)
m EUR
2010","Operating
revenue
(Turnover)
m EUR
2009","Operating
revenue
(Turnover)
m EUR
2008","Number of employees
2017","Number of employees
2016","Number of employees
2015","Number of employees
2014","Number of employees
2013","Number of employees
2012","Number of employees
2011","Number of employees
2010","Number of employees
2009","Number of employees
2008"
608.,EMILIANA CONSERVE SOCIETA' AGRICOLA S.P.A.,VIA ANTONIO VIVALDI 7,BUSSETO,Italy,1039,69,70,68,61,62,64,55,55,n.a.,52,142,142,138,135,131,134,119,98,n.a.,136
315.,EMMEGI AGRO-INDUSTRIALE S.R.L.,VIA PIETRO NENNI 22,FELINO,Italy,1032,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
474.,EN PLUS S.R.L.,VIA GIORGIO STEPHENSON 73,MILANO,Italy,3511,n.a.,46,48,51,48,50,42,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
733.,ENEL PRODUZIONE S.P.A.,VLE REGINA MARGHERITA 125,ROMA,Italy,3511,n.a.,"4,628","5,050","5,702","8,136","7,211","7,372","6,878","6,990","11,895",n.a.,"4,333","4,729","5,233","5,464","5,729","5,953","6,129","6,507","8,702"
553.,ENERCELL S.P.A. - IN LIQUIDAZIONE,VIA MATTEO BANDELLO 5,MILANO,Italy,3530,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
24.,ENERCHIVASSO S.P.A.,VIA REISERA 74/BIS,SETTIMO TORINESE,Italy,3530,n.a.,n.a.,0,0,0,0,0,0,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
826.,ENERGIE DE LA VALLEE S.R.L.,FRZ CERVINIA VIA BOB SNC,VALTOURNENCHE,Italy,7490,n.a.,0,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
417.,ENERGIE S.R.L.,VIA PIANA SANT'ANGELO 202,SAN SALVO,Italy,4511,n.a.,n.a.,n.a.,18,10,6,6,6,2,0,n.a.,n.a.,n.a.,13,12,14,10,n.a.,n.a.,n.a.
787.,ENERGONUT S.P.A.,VLE CARLO BERTI PICHAT 2/4,BOLOGNA,Italy,3511,n.a.,n.a.,n.a.,n.a.,n.a.,27,47,10,16,13,n.a.,n.a.,n.a.,n.a.,n.a.,26,26,26,25,23
615.,ENERPRINT S.R.L.,VIA FORTUNATO POSTIGLIONE 14,MONCALIERI,Italy,1812,n.a.,n.a.,n.a.,n.a.,7,3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,15,13,n.a.,n.a.,n.a.,n.a.
687.,ENGIE PRODUZIONE S.P.A.,VLE AVIGNONE 12,ROMA,Italy,3511,n.a.,32,29,49,54,77,372,434,333,415,n.a.,48,49,52,54,75,94,160,158,161
777.,ENGIE RETI CALORE S.R.L.,VLE FULVIO TESTI 280,MILANO,Italy,3530,n.a.,13,12,15,18,18,15,10,11,13,n.a.,n.a.,n.a.,19,18,16,14,11,10,4
578.,ENGIE SERVIZI S.P.A.,VLE GIORGIO RIBOTTA 31,ROMA,Italy,4321,n.a.,605,680,757,896,924,904,826,739,382,n.a.,"1,998","1,892","1,837","1,898","2,014","2,141","2,222","2,096","1,489"
279.,ENI S.P.A.,PIAZZALE ENRICO MATTEI 1,ROMA,Italy,0610,n.a.,"56,679","69,362","94,226","116,084","131,369","108,616","99,479","84,345","108,868",n.a.,"33,536","29,053","29,403","83,887","77,838","78,686","79,941","78,417","78,880"
250.,ENIPOWER MANTOVA S.P.A.,PZA EZIO VANONI 1,SAN DONATO MILANESE,Italy,3511,n.a.,205,235,260,274,268,236,172,104,92,n.a.,51,50,50,50,50,49,53,53,55
516.,ENIPOWER SPA,PZA EZIO VANONI 1,SAN DONATO MILANESE,Italy,3511,n.a.,660,782,884,989,"1,091",935,925,804,8,n.a.,331,369,418,459,459,456,n.a.,434,n.a.
214.,EP PRODUZIONE S.P.A.,VIA ANDREA DORIA 41/G,ROMA,Italy,3511,n.a.,887,502,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,267,212,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
23.,EPICA S.R.L.,STR FOSSO CAVONE 26,PESCARA,Italy,4674,n.a.,41,40,41,37,39,42,40,36,40,n.a.,164,163,168,147,143,151,153,141,126
435.,ERG POWER - S.R.L.,VIA DE MARINI 1,GENOVA,Italy,3511,n.a.,123,124,131,129,143,133,135,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
705.,ERGOSUD S.P.A.,VIA ANDREA DORIA 41/G,ROMA,Italy,3511,n.a.,63,58,64,67,66,142,61,7,14,n.a.,34,35,36,38,36,36,36,29,n.a.
846.,ESSELUNGA SPA,VIA VITTOR PISANI 20,MILANO,Italy,4711,n.a.,"8,688","8,315","7,917","7,781","7,679","7,307","6,994","6,552","6,435",n.a.,"22,741","21,930","21,135","20,605","20,221","19,685","19,322","19,232","18,654"
683.,ESSITY SWITZERLAND AG,PARKSTRASSE 1 B,SCHENKON,Switzerland,4645,n.a.,n.a.,n.a.,n.a.,224,227,n.a.,34,67,n.a.,75,75,75,75,75,15,n.a.,40,40,n.a.
220.,ESSO ITALIANA S.R.L.,VLE CASTELLO DELLA MAGLIANA 25,ROMA,Italy,4671,n.a.,"11,664","13,301","15,386","16,247","17,177","15,956","13,792","11,722","16,226",n.a.,"1,229","1,215","1,265","1,260","1,246","1,241","1,273","1,293","1,183"
252.,ETHIOPIAN AIRLINES,BP 1326,DOUALA,Cameroon,4950,n.a.,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,8,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
319.,EUGEA MEDITERRANEA S.P.A.,STR CONSORZIATA,LAVELLO,Italy,1039,n.a.,21,27,27,25,28,29,26,29,39,n.a.,25,25,24,24,24,116,25,32,125
183.,EURAL GNUTTI S.P.A.,VIA SANT'ANDREA 3,ROVATO,Italy,2440,n.a.,200,229,211,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,424,429,421,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
446.,EUROCARTIERA DEI F.LLI LIGUORI S.R.L.,VIA CONSOLE CESARIO 3,NAPOLI,Italy,1722,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,19,20,6,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,24,n.a.,n.a.,n.a.
692.,EUROFIBRE S.P.A.,VIA GIUSEPPE VERDI 67,MINERBE,Italy,2314,n.a.,15,17,16,15,16,20,22,21,30,n.a.,102,106,118,118,117,n.a.,119,114,114
883.,EUROFLY SERVICE - S.P.A.,VLE DELL' AVIAZIONE 65,MILANO,Italy,5110,n.a.,34,38,40,44,46,47,43,n.a.,n.a.,n.a.,66,65,82,87,94,98,66,n.a.,n.a.
42.,EUROGRAVURE S.P.A.,PZA GIACOMO MATTEOTTI 20,BERGAMO,Italy,1812,n.a.,49,56,65,66,68,66,61,54,73,n.a.,162,172,180,177,173,173,171,185,186
12.,EUROPAPER - S.P.A.,ND ND ND,FIVIZZANO,Italy,1722,n.a.,28,30,29,35,30,32,30,27,31,n.a.,35,35,35,34,33,33,33,33,33
832.,EUROPEA - S.P.A. IN LIQUIDAZIONE,STR PROV.LE 193/BIS PV-AL SNC,FERRERA ERBOGNONE,Italy,1030,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,68,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,35
709.,EUROPIZZI S.R.L.,VIA PROVINCIALE 455,URGNANO,Italy,1330,n.a.,15,16,15,15,17,17,19,18,19,n.a.,112,114,118,120,133,143,149,150,151
273.,EUROTINTORIA S.R.L. IN LIQUIDAZIONE,VIA DEI FOSSI 14/B,PRATO,Italy,1330,n.a.,n.a.,1,9,10,10,10,8,8,12,n.a.,n.a.,2,82,82,85,87,86,93,106
148.,EVOLVE S.R.L.,VIA GIANFRANCO MALIPIERO 20,MILANO,Italy,3530,24,22,18,19,16,16,14,18,20,20,35,31,27,26,27,34,33,25,25,22
814.,EVRAZ PALINI E BERTOLI S.R.L.,VIA ENRICO FERMI 28,SAN GIORGIO DI NOGARO,Italy,2550,n.a.,33,0,0,137,245,278,225,169,320,n.a.,105,105,129,132,142,142,142,147,143
26.,F. DIVELLA S.P.A.,LGO DOMENICO DIVELLA 1,RUTIGLIANO,Italy,1073,n.a.,307,326,315,310,305,279,242,224,248,n.a.,349,351,352,346,341,330,318,307,283
324.,F.B.M. FORNACI BRIZIARELLI MARSCIANO - S.P.A.,VIA XXIV MAGGIO 1,MARSCIANO,Italy,2332,n.a.,39,46,42,49,45,55,60,64,81,n.a.,267,279,324,346,356,369,379,389,397
517.,F.D.G. S.P.A. IN LIQUIDAZIONE IN AMMINISTRAZIONE STRAORDINARIA,VIA BELTRAMI 66,GOZZANO,Italy,1320,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
195.,F.I.S. - FABBRICA ITALIANA SINTETICI S.P.A.,VLE MILANO 26,MONTECCHIO MAGGIORE,Italy,2110,n.a.,495,354,276,337,337,261,202,192,174,n.a.,"1,191",984,856,777,687,657,633,603,605
535.,F.LLI DE CECCO DI FILIPPO - FARA SAN MARTINO - S.P.A.,VIA FILIPPO DE CECCO,FARA SAN MARTINO,Italy,1073,n.a.,448,416,404,415,432,373,343,303,321,n.a.,802,793,784,809,799,781,741,479,462
318.,F.LLI GIOVANNINI S.P.A.,STR NAZIONALE FLAMINIA 55,FANO,Italy,2451,n.a.,6,6,7,6,6,8,6,3,11,n.a.,26,26,28,30,31,31,31,35,37
885.,F.P.D. S.R.L.,VIA DELLE INDUSTRIE 1,FISCIANO,Italy,1039,n.a.,7,9,10,11,11,11,8,9,10,n.a.,20,22,20,24,23,24,n.a.,n.a.,102
13.,FACI S.P.A.,VIA PRIVATA DEVOTO 36,CARASCO,Italy,2014,n.a.,44,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,151,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
552.,FANTONI S.P.A.,VIA EUROPA UNITA 1,OSOPPO,Italy,1621,n.a.,325,329,328,318,322,301,291,234,330,n.a.,962,944,986,965,959,949,974,"1,121","1,230"
799.,FASSA S.R.L.,VIA LAZZARIS 3,SPRESIANO,Italy,2369,n.a.,326,317,302,294,315,336,305,292,323,n.a.,972,952,898,828,888,919,892,844,819
510.,FATTORIE OSELLA S.P.A.,VLO SANT'ABBONDIO 6,CARAMAGNA PIEMONTE,Italy,1051,n.a.,59,58,63,59,57,58,55,49,52,n.a.,143,145,147,146,150,155,156,147,145
618.,FAVINI S.R.L.,VIA ALCIDE DE GASPERI 26,ROSSANO VENETO,Italy,1712,n.a.,156,158,156,130,119,n.a.,123,102,72,n.a.,508,508,503,493,492,n.a.,486,479,476
162.,FEDRIGONI S.P.A.,VLE DEL PIAVE 3,VERONA,Italy,1712,n.a.,653,618,617,562,561,561,277,246,273,n.a.,"1,553","1,498","1,526","1,508","1,536",n.a.,758,758,764
448.,FEGER DI GERARDO FERRAIOLI - S.P.A.,VIA NAZIONALE 236,ANGRI,Italy,1039,n.a.,58,60,57,54,52,49,51,49,58,n.a.,71,52,51,50,50,51,55,55,61
470.,FELICE CONSERVE S.R.L.,VLE ROMA 73,SAN MARZANO SUL SARNO,Italy,1039,n.a.,14,15,17,17,16,13,12,13,16,n.a.,57,27,57,59,59,29,n.a.,n.a.,n.a.
233.,FENICE - S.P.A.,VIA DEL LAVORO 1,VALDAGNO,Italy,2059,n.a.,26,26,25,24,24,25,23,22,22,n.a.,110,103,101,101,100,101,102,105,110
103.,FER-PAR S.R.L.,VIA CARLO NICOLA PASINI 11,LONATO DEL GARDA,Italy,7010,n.a.,3,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,93,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
396.,FERALPI SIDERURGICA S.P.A.,VIA AURELIO SAFFI 15,BRESCIA,Italy,2450,n.a.,938,921,969,914,"1,129","1,129",832,663,"1,599",n.a.,"1,351","1,242","1,210",371,"1,266","1,262","1,297","1,353","1,328"
695.,FERRANIA TECHNOLOGIES S.P.A. IN LIQUIDAZIONE,VIA XXV APRILE 15/6,GENOVA,Italy,2059,n.a.,12,7,8,6,7,9,17,17,21,n.a.,41,42,41,113,70,105,342,177,221
210.,FERRARA FOOD S.P.A.,VIA BENEDETTO CROCE 7,CESENA,Italy,1039,n.a.,25,35,27,20,25,28,20,19,0,n.a.,16,24,31,24,14,14,15,12,n.a.
140.,FERRARI F.LLI LUNELLI S.P.A (IN BREVE FERRARI S.P.A.),VIA DEL PONTE 15,TRENTO,Italy,1102,n.a.,69,60,53,52,54,58,56,54,59,n.a.,113,117,103,100,99,95,97,97,92
442.,FERRERO - SOCIETA' PER AZIONI,PLE PIETRO FERRERO SNC,ALBA,Italy,1082,"1,450","3,029","3,083","2,934","2,938","2,901","2,717","2,496","2,427","2,433",48,"4,811","6,384","6,200","6,114","6,095","5,938","5,931","5,949","5,593"
660.,FERRERO INDUSTRIALE ITALIA S.R.L.,PLE PIETRO FERRERO 1,ALBA,Italy,1082,549,124,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"4,354","1,227",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
570.,FERRIERA VALSABBIA S.P.A.,VIA GUGLIELMO MARCONI 13,ODOLO,Italy,2410,n.a.,245,261,253,252,270,331,234,203,533,n.a.,264,264,285,291,304,308,331,355,357
786.,FERRIERA VALSIDER S.P.A.,VIA ANTONIO SALIERI 36,OPPEANO,Italy,2430,n.a.,351,364,378,368,375,397,301,164,367,n.a.,144,144,144,140,141,139,131,123,118
599.,FERRIERE NORD S.P.A.,LOC ZONA INDUSTRIALE SNC,OSOPPO,Italy,2410,n.a.,825,857,895,840,942,975,789,624,"1,211",n.a.,941,919,888,874,867,860,861,898,915
27.,FERROSIDER S.P.A.,VIA DOMENICO GHIDONI 169,OSPITALETTO,Italy,2410,n.a.,120,116,134,137,140,149,112,82,167,n.a.,110,106,104,106,103,101,93,100,106
681.,FIAT GROUP AUTOMOBILES S.P.A.,,,Italy,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
129.,FIDIA FARMACEUTICI S.P.A.,VIA PONTE DELLA FABBRICA 3/A,ABANO TERME,Italy,2110,n.a.,242,219,366,133,310,412,414,345,386,n.a.,853,"1,107",555,488,"1,489","1,675","1,719","1,566","1,600"
748.,FIDIAS MANIFATTURE TESSILI - S.R.L. IN LIQUIDAZIONE,VIA EUGENIO GESTRI 4/6,PRATO,Italy,1330,n.a.,1,n.a.,1,4,6,6,6,7,10,n.a.,n.a.,n.a.,7,25,29,39,48,53,80
936.,FINANZIARIA BOLOGNA METROPOLITANA S.P.A.,PZA DELLA COSTITUZIONE 5/C,BOLOGNA,Italy,7490,n.a.,12,7,7,8,8,8,8,11,10,n.a.,24,25,26,26,26,27,27,25,22
106.,FINCIBEC - S.P.A.,VIA VALLE D'AOSTA 47,SASSUOLO,Italy,2331,n.a.,78,73,73,69,69,70,65,64,91,n.a.,385,397,406,416,438,447,453,466,485
246.,FINMECCANICA S.P.A.,,,Italy,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
511.,FIUME SANTO S.P.A.,LOC FIUME SANTO - CABU ASPRU SNC,SASSARI,Italy,3511,n.a.,80,35,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,192,193,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
99.,FLORIM CERAMICHE SPA,350 ENTERPRISE ST,OCOEE,United States of America,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
698.,FOC CISCATO S.P.A.,VIA PASIN 1,VELO D'ASTICO,Italy,2550,n.a.,32,34,48,52,54,50,31,40,71,n.a.,163,185,188,188,178,166,153,157,150
531.,FOMAS S.P.A.,VIA VINCENZO GIOBERTI 1,MILANO,Italy,2550,n.a.,135,149,155,140,135,148,127,317,343,n.a.,371,368,368,367,370,367,371,378,352
499.,FOMEC S.P.A.,CSO INGHILTERRA 40,MONDOVI,Italy,2550,n.a.,14,16,15,14,18,18,14,12,29,n.a.,50,50,47,44,43,41,40,41,40
283.,FONDERIA DI TORBOLE S.P.A.,PLE DELLA REPUBBLICA 2,BERGAMO,Italy,2451,n.a.,120,90,79,69,61,68,58,40,n.a.,n.a.,468,298,300,300,303,308,310,316,n.a.
844.,FONTANA LUIGI S.P.A.,VIA L.E W.FONTANA 9,VEDUGGIO CON COLZANO,Italy,2500,n.a.,149,159,155,138,155,171,135,91,167,n.a.,405,419,435,436,437,430,413,402,417
882.,FORGE MONCHIERI S.P.A.,VIA INDUSTRIALE 3,CIVIDATE CAMUNO,Italy,2550,n.a.,57,73,48,53,54,58,46,61,100,n.a.,118,101,98,97,102,90,83,84,78
280.,FORGES S.P.A.,VIA DELL'ARTIGIANATO 57,CIVIDALE DEL FRIULI,Italy,2550,n.a.,29,34,47,42,42,41,31,27,52,n.a.,98,97,96,89,83,70,65,64,60
563.,FORGIA DI BOLLATE S.P.A.,STP 4 9,CANNETO SULL'OGLIO,Italy,2550,n.a.,43,53,48,52,61,19,5,1,0,n.a.,127,120,115,110,104,42,26,19,n.a.
269.,FORGIATURA A. VIENNA S.R.L.,VIA OSPIATE 46/48,RHO,Italy,2550,n.a.,74,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,137,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
580.,FORGIATURA MORANDINI SRL,VIA DELL'INDUSTRIA SNC,CIVIDATE CAMUNO,Italy,2550,n.a.,90,99,98,109,111,104,94,120,151,n.a.,156,145,145,138,128,112,123,112,95
502.,FORGITAL ITALY S.P.A.,VIA GIUSEPPE SPEZZAPRIA 1,VELO D'ASTICO,Italy,2550,n.a.,341,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,042",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
671.,FORNACE CENTRALE - S.R.L.,VIA VISAN 35,MALO,Italy,2332,n.a.,3,3,3,4,5,5,4,5,7,n.a.,22,22,23,23,23,21,22,23,26
205.,FORNACE DI BALDICHIERI S.R.L.,VIA NAZIONALE 71/A,BALDICHIERI D'ASTI,Italy,2332,n.a.,0,1,1,2,2,2,1,1,2,n.a.,n.a.,11,11,11,12,12,n.a.,12,11
467.,FORNACE DI DOSSON DI RACHELLO & C. S.P.A.,VIA SANTI 77,CASIER,Italy,6810,n.a.,n.a.,n.a.,n.a.,3,5,5,3,5,8,n.a.,n.a.,n.a.,n.a.,n.a.,17,17,17,17,17
753.,FORNACE DI FOSDONDO SOCIETA' COOPERATIVA,VIA FOSDONDO 55,CORREGGIO,Italy,2332,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
684.,FORNACE MOSSO PAOLO S.R.L.,VIA ASTI 15,SANTENA,Italy,2332,n.a.,2,3,3,4,5,6,6,7,6,n.a.,6,12,23,28,28,29,n.a.,n.a.,n.a.
518.,FORNACE SAN LORENZO S.P.A.,VIA GIARDINI 35,FIORANO MODENESE,Italy,2332,n.a.,0,0,1,1,2,2,1,2,3,n.a.,2,2,11,13,15,15,11,14,15
366.,FORNACE TORRICELLA LATERIZI SRL,VIA RODI 27,BRESCIA,Italy,2332,n.a.,3,3,3,3,2,n.a.,n.a.,n.a.,n.a.,n.a.,11,12,11,13,13,n.a.,n.a.,n.a.,n.a.
704.,FORNACI BAGLIONI S.R.L. IN LIQUIDAZIONE,VIA VALDASCIONE 37,LATERINA,Italy,2332,n.a.,n.a.,n.a.,n.a.,n.a.,0,0,1,1,1,n.a.,n.a.,n.a.,n.a.,n.a.,24,24,n.a.,n.a.,n.a.
455.,FORNACI CALCE GRIGOLIN S.P.A.,VIA EX BOMBARDIERI 14,SUSEGANA,Italy,2352,n.a.,91,96,99,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,241,234,242,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
73.,FORNACI D.C.B. - PIERINO BRANELLA S.P.A.,VIA DI VALLE RICCA 305,ROMA,Italy,2332,n.a.,6,6,5,6,8,9,7,8,12,n.a.,53,54,54,54,57,n.a.,61,60,62
57.,FORNACI DEL FAGARE' S.R.L.,VIA BOSCO DEL FAGARE' 10,CORNUDA,Italy,2332,n.a.,1,0,1,1,1,1,1,2,3,n.a.,8,9,8,9,13,15,n.a.,15,16
80.,FORNACI DEL SILE S.R.L.,VIA TREPONTI 63,RONCADE,Italy,2332,n.a.,1,1,1,1,2,2,2,2,2,n.a.,10,10,10,11,11,10,10,11,13
930.,FORNACI IONICHE - S.R.L.,VIA SAN ROCCO 45,LUCERA,Italy,2332,n.a.,6,7,6,9,5,6,4,5,5,n.a.,41,40,38,34,33,33,34,36,35
71.,FORNACI LATERIZI DANESI S.P.A.,VIA AMILCARE PONCHIELLI 7,MILANO,Italy,2361,n.a.,23,23,28,40,54,68,62,74,106,n.a.,97,103,128,223,243,248,261,260,274
710.,FORNACI S.P.A.,VIA PER FORNACI 16,FAGNANO OLONA,Italy,1710,n.a.,7,8,8,7,8,8,9,9,12,n.a.,39,39,41,42,45,45,46,46,45
486.,FORNACI ZULIAN S.R.L.,VIA CADUTI SUL LAVORO 11,FONTANIVA,Italy,2352,n.a.,9,9,12,12,13,10,10,3,0,n.a.,18,20,23,23,22,21,19,4,1
611.,FORONI S.P.A.,VIA AMBROGIO COLOMBO 285,GORLA MINORE,Italy,2410,n.a.,83,107,146,139,200,196,152,89,160,n.a.,189,194,195,181,191,193,187,190,191
722.,FORT CALUMET CO,929 W ADAMS ST,CHICAGO,United States of America,7732,31,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,175,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
432.,FOSCHETTI PAOLO SRL,VIA SANT'ORSOLA 45/49,BRESCIA,Italy,2352,n.a.,1,2,3,2,3,3,2,2,3,n.a.,4,5,5,6,6,7,n.a.,n.a.,7
444.,FRANCHINI ACCIAI S.P.A.,VIA IV NOVEMBRE 9/17,MAIRANO,Italy,2550,n.a.,39,49,56,63,61,63,51,65,113,n.a.,152,148,137,106,102,100,100,101,101
160.,FRANCO TOSI MECCANICA S.P.A.,PZA MONUMENTO 12,LEGNANO,Italy,2811,n.a.,41,30,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,190,174,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
731.,FRANZESE S.P.A.,VIA CIRCUMVALLAZIONE 75,PALMA CAMPANIA,Italy,5610,n.a.,79,86,82,73,63,56,60,59,74,n.a.,115,153,112,128,208,126,120,124,126
871.,FRATELLI LONGOBARDI - S.R.L.,VIA DELLE INDUSTRIE,SCAFATI,Italy,1000,n.a.,12,15,14,13,14,12,9,10,14,n.a.,60,61,60,74,43,41,38,42,46
290.,FRATI LUIGI S.P.A.,VIA XX SETTEMBRE 58,POMPONESCO,Italy,1621,n.a.,295,283,287,266,271,284,243,207,293,n.a.,774,783,786,794,805,808,803,792,790
653.,FRI-EL ACERRA - S.R.L.,PZA DEL GRANO 3,BOLZANO,Italy,3511,n.a.,85,106,100,98,95,87,89,35,0,n.a.,24,24,24,25,25,25,24,24,24
919.,FRIGO STEFANO,VIA VECCHIO MULINO 14,PESCHIERA DEL GARDA,Italy,3320,n.a.,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,1,1,1,n.a.,n.a.,n.a.,n.a.,n.a.
582.,FRUTTAGEL SOCIETA' COOPERATIVA AGRICOLA PER AZIONI IN SIGLA FRUTT AGEL S.C.P.A.,VIA NULLO BALDINI 26,ALFONSINE,Italy,1032,n.a.,132,144,133,129,128,128,119,119,126,n.a.,862,880,865,923,871,905,352,867,752
513.,G.S. SERVIZI SOCIETA' CONSORTILE A R. L.,PZA DEI CINQUECENTO S.N.,ROMA,Italy,4120,n.a.,13,11,11,10,7,n.a.,n.a.,n.a.,n.a.,n.a.,105,99,110,45,45,n.a.,n.a.,n.a.,n.a.
254.,GABRIEL CALDEIRA CORAZZA, R PEDRO DE OLIVEIRA COSTA 478 APT 42,PRESIDENTE PRUDENTE,Brazil,8559,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
610.,GEDEAM TOURISM SA,"23, RUE BEAUMONT",LUXEMBOURG,Luxembourg,5100,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
643.,GELSIA S.R.L.,VIA PALESTRO 33,SEREGNO,Italy,3523,n.a.,171,194,203,256,226,180,188,5,5,n.a.,106,103,109,104,100,94,104,n.a.,51
840.,GEMMO S.P.A.,VLE DELL'INDUSTRIA 2,ARCUGNANO,Italy,4321,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
737.,GESTA S.P.A.,VIA ROCHDALE 5,REGGIO NELL'EMILIA,Italy,8110,n.a.,57,62,74,83,84,101,118,60,50,n.a.,192,191,200,195,253,101,214,139,149
534.,GEVER S.P.A.,VIA PIAVE 1,ALTAVILLA VICENTINA,Italy,2895,n.a.,0,0,0,8,14,9,11,8,12,n.a.,n.a.,n.a.,n.a.,57,59,59,60,60,59
859.,GIAGUARO - S.P.A.,VIA INGEGNO,SARNO,Italy,1039,n.a.,197,193,184,173,138,133,115,116,127,n.a.,457,430,376,361,375,454,412,265,232
